年份,類別,分類,縣市,名字,政黨名稱,性別,參選年齡,現任,當選註記,得票數,得票率,投票數,選舉人數,當選人數合計
2002,非直轄市,區域,桃園縣,邱顯寶,無,1,42,N,NA,2763,5.13,54884,111228,5
2002,非直轄市,區域,桃園縣,何正森,中國國民黨,1,49,N,*,6090,11.3,54884,111228,5
2002,非直轄市,區域,桃園縣,徐顥晉,無,1,39,N,NA,946,1.76,54884,111228,5
2002,非直轄市,區域,桃園縣,陳世昌,民主進步黨,1,39,N,NA,1448,2.69,54884,111228,5
2002,非直轄市,區域,桃園縣,趙正宇,中國國民黨,1,36,N,*,5142,9.54,54884,111228,5
2002,非直轄市,區域,桃園縣,鄭銀福,親民黨,1,45,Y,*,4710,8.74,54884,111228,5
2002,非直轄市,區域,桃園縣,劉茂群,中國國民黨,2,46,Y,*,4820,8.95,54884,111228,5
2002,非直轄市,區域,桃園縣,陳慶松,無,1,49,N,NA,3476,6.45,54884,111228,5
2002,非直轄市,區域,桃園縣,陳崇傑,台灣團結聯盟,1,43,N,NA,504,0.94,54884,111228,5
2002,非直轄市,區域,桃園縣,王唯任,無,1,67,N,NA,1661,3.08,54884,111228,5
2002,非直轄市,區域,桃園縣,王順祥,民主進步黨,1,37,N,NA,2018,3.75,54884,111228,5
2002,非直轄市,區域,桃園縣,黃光月,中國國民黨,1,46,Y,NA,3689,6.85,54884,111228,5
2002,非直轄市,區域,桃園縣,劉彥宏,無,1,38,N,NA,2103,3.9,54884,111228,5
2002,非直轄市,區域,桃園縣,陳文福,中國國民黨,1,50,N,NA,5034,15.21,33533,65781,3
2002,非直轄市,區域,桃園縣,林丕章,民主進步黨,1,55,N,*,6430,19.43,33533,65781,3
2002,非直轄市,區域,桃園縣,李訓求,無,1,47,Y,*,6191,18.7,33533,65781,3
2002,非直轄市,區域,桃園縣,王貴芬,親民黨,2,39,N,NA,3735,11.28,33533,65781,3
2002,非直轄市,區域,桃園縣,黃政得,中國國民黨,1,61,Y,*,7470,22.57,33533,65781,3
2002,非直轄市,區域,桃園縣,張永奇,無,1,30,N,NA,4241,12.81,33533,65781,3
2002,非直轄市,區域,桃園縣,許林翠粉,民主進步黨,2,43,N,NA,4908,15.83,31544,50602,2
2002,非直轄市,區域,桃園縣,簡金墩,中國國民黨,1,43,N,NA,3069,9.9,31544,50602,2
2002,非直轄市,區域,桃園縣,徐聰富,無,1,47,N,NA,3469,11.19,31544,50602,2
2002,非直轄市,區域,桃園縣,呂水田,中國國民黨,1,51,Y,*,7146,23.05,31544,50602,2
2002,非直轄市,區域,桃園縣,劉春生,中國國民黨,1,54,N,NA,3362,10.84,31544,50602,2
2002,非直轄市,區域,桃園縣,王淳長,無,1,45,N,*,9052,29.19,31544,50602,2
2002,非直轄市,區域,桃園縣,藍勝民,無,1,48,N,*,4340,13.75,31977,57694,3
2002,非直轄市,區域,桃園縣,王知行,親民黨,1,50,N,NA,628,1.99,31977,57694,3
2002,非直轄市,區域,桃園縣,姚信宗,民主進步黨,1,42,N,NA,3422,10.84,31977,57694,3
2002,非直轄市,區域,桃園縣,邱顯二,無,1,36,N,NA,3591,11.38,31977,57694,3
2002,非直轄市,區域,桃園縣,陳秀華,中國國民黨,2,49,N,NA,3974,12.59,31977,57694,3
2002,非直轄市,區域,桃園縣,黃崇真,無,1,50,N,NA,1404,4.45,31977,57694,3
2002,非直轄市,區域,桃園縣,張敬康,親民黨,1,45,N,NA,1222,3.87,31977,57694,3
2002,非直轄市,區域,桃園縣,黃德隆,無,1,52,N,*,4337,13.74,31977,57694,3
2002,非直轄市,區域,桃園縣,楊朝偉,中國國民黨,1,35,Y,*,6988,22.14,31977,57694,3
2002,非直轄市,區域,桃園縣,江璧雄,無,1,37,N,NA,1652,5.23,31977,57694,3
2002,非直轄市,區域,桃園縣,洪奕巔,中國國民黨,1,50,Y,*,6680,6.26,108128,223270,10
2002,非直轄市,區域,桃園縣,邱奕勝,中國國民黨,1,42,Y,*,7114,6.67,108128,223270,10
2002,非直轄市,區域,桃園縣,吳餘東,中國國民黨,1,46,Y,*,6868,6.44,108128,223270,10
2002,非直轄市,區域,桃園縣,吳益萬,親民黨,1,46,Y,NA,5502,5.16,108128,223270,10
2002,非直轄市,區域,桃園縣,邱靜儀,臺灣慧行志工黨,2,44,N,NA,805,0.75,108128,223270,10
2002,非直轄市,區域,桃園縣,林傳國,中國國民黨,1,58,Y,*,6928,6.5,108128,223270,10
2002,非直轄市,區域,桃園縣,羅文雄,無,1,44,N,NA,1845,1.73,108128,223270,10
2002,非直轄市,區域,桃園縣,黃金龍,無,1,58,N,NA,1675,1.57,108128,223270,10
2002,非直轄市,區域,桃園縣,連石磊,親民黨,1,54,N,NA,574,0.54,108128,223270,10
2002,非直轄市,區域,桃園縣,魯明哲,親民黨,1,39,N,*,6038,5.66,108128,223270,10
2002,非直轄市,區域,桃園縣,陳瑞謀,中國國民黨,1,56,N,NA,2495,2.34,108128,223270,10
2002,非直轄市,區域,桃園縣,姜禮樂,無,1,46,N,NA,277,0.26,108128,223270,10
2002,非直轄市,區域,桃園縣,彭桂明,無,1,43,N,NA,2595,2.43,108128,223270,10
2002,非直轄市,區域,桃園縣,黃金土,中國國民黨,1,44,N,NA,4393,4.12,108128,223270,10
2002,非直轄市,區域,桃園縣,李憲樑,無,1,38,N,NA,713,0.67,108128,223270,10
2002,非直轄市,區域,桃園縣,鍾敏,無,2,35,N,NA,672,0.63,108128,223270,10
2002,非直轄市,區域,桃園縣,李建和,無,1,44,N,NA,1887,1.77,108128,223270,10
2002,非直轄市,區域,桃園縣,蔡勝烘,無,1,40,N,NA,3851,3.61,108128,223270,10
2002,非直轄市,區域,桃園縣,邱金潭,無,1,42,N,NA,56,0.05,108128,223270,10
2002,非直轄市,區域,桃園縣,許應全,民主進步黨,1,43,N,NA,3753,3.52,108128,223270,10
2002,非直轄市,區域,桃園縣,黃仁杼,無,1,48,9,*,5532,5.19,108128,223270,10
2002,非直轄市,區域,桃園縣,呂誠誼,民主進步黨,1,58,Y,NA,5380,5.05,108128,223270,10
2002,非直轄市,區域,桃園縣,陳世平,無,1,37,N,NA,3215,3.01,108128,223270,10
2002,非直轄市,區域,桃園縣,蔣中千,親民黨,1,46,Y,NA,4235,3.97,108128,223270,10
2002,非直轄市,區域,桃園縣,沐平波,親民黨,2,50,N,*,3189,2.99,108128,223270,10
2002,非直轄市,區域,桃園縣,徐景文,民主進步黨,1,40,N,*,5556,5.21,108128,223270,10
2002,非直轄市,區域,桃園縣,張運炳,無,1,47,N,*,5832,5.47,108128,223270,10
2002,非直轄市,區域,桃園縣,劉得樞,無,1,48,N,NA,5135,4.82,108128,223270,10
2002,非直轄市,區域,桃園縣,邱正華,親民黨,1,36,N,NA,1156,1.08,108128,223270,10
2002,非直轄市,區域,桃園縣,呂明美,中國國民黨,2,53,Y,*,2688,2.52,108128,223270,10
2002,非直轄市,區域,桃園縣,吳挺生,親民黨,1,38,N,NA,1971,3.23,62057,127184,6
2002,非直轄市,區域,桃園縣,李蘇秀珍,中國國民黨,2,42,N,NA,1823,2.99,62057,127184,6
2002,非直轄市,區域,桃園縣,陳萬得,中國國民黨,1,49,N,*,5690,9.32,62057,127184,6
2002,非直轄市,區域,桃園縣,吳金木,中國國民黨,1,55,N,NA,3381,5.54,62057,127184,6
2002,非直轄市,區域,桃園縣,林長松,無,1,60,N,NA,2927,4.79,62057,127184,6
2002,非直轄市,區域,桃園縣,梁家勇,無,1,58,N,NA,1141,1.87,62057,127184,6
2002,非直轄市,區域,桃園縣,李煥榮,無,1,51,N,NA,1642,2.69,62057,127184,6
2002,非直轄市,區域,桃園縣,鄧仁艾,無,1,46,N,*,4518,7.4,62057,127184,6
2002,非直轄市,區域,桃園縣,莊玉輝,無,1,43,N,*,3718,6.09,62057,127184,6
2002,非直轄市,區域,桃園縣,梁新武,民主進步黨,1,47,N,NA,3551,5.81,62057,127184,6
2002,非直轄市,區域,桃園縣,舒翠玲,親民黨,2,38,Y,*,4909,8.04,62057,127184,6
2002,非直轄市,區域,桃園縣,劉邦鉉,無,1,34,N,*,4362,7.14,62057,127184,6
2002,非直轄市,區域,桃園縣,劉雪筠,臺灣慧行志工黨,2,40,N,NA,724,1.19,62057,127184,6
2002,非直轄市,區域,桃園縣,劉興秀,無,1,65,N,NA,78,0.13,62057,127184,6
2002,非直轄市,區域,桃園縣,黃坤圳,民主進步黨,1,50,N,NA,2221,3.64,62057,127184,6
2002,非直轄市,區域,桃園縣,沈文生,無,1,52,N,NA,3229,5.29,62057,127184,6
2002,非直轄市,區域,桃園縣,徐列舜,無,1,56,N,NA,1770,2.9,62057,127184,6
2002,非直轄市,區域,桃園縣,謝彰文,中國國民黨,2,44,Y,*,6856,11.23,62057,127184,6
2002,非直轄市,區域,桃園縣,謝松佑,無,1,50,Y,NA,3186,5.22,62057,127184,6
2002,非直轄市,區域,桃園縣,劉振榮,親民黨,1,53,N,NA,2138,3.5,62057,127184,6
2002,非直轄市,區域,桃園縣,吳建德,無,1,62,N,NA,1232,2.02,62057,127184,6
2002,非直轄市,區域,桃園縣,胡兆臺,民主進步黨,1,45,N,NA,2897,6.86,42821,87131,4
2002,非直轄市,區域,桃園縣,張火爐,中國國民黨,1,44,Y,*,5474,12.96,42821,87131,4
2002,非直轄市,區域,桃園縣,張吉雄,中國國民黨,1,56,N,NA,3045,7.21,42821,87131,4
2002,非直轄市,區域,桃園縣,段李瑞淵,中國國民黨,2,51,N,NA,3408,8.07,42821,87131,4
2002,非直轄市,區域,桃園縣,劉錦菊,無,2,47,N,NA,1631,3.86,42821,87131,4
2002,非直轄市,區域,桃園縣,鍾承忠,無,1,33,N,NA,329,0.78,42821,87131,4
2002,非直轄市,區域,桃園縣,彭雙火,無,1,50,N,NA,829,1.96,42821,87131,4
2002,非直轄市,區域,桃園縣,李家興,無,1,45,Y,*,6105,14.45,42821,87131,4
2002,非直轄市,區域,桃園縣,彭聖富,民主進步黨,1,51,Y,*,7930,18.78,42821,87131,4
2002,非直轄市,區域,桃園縣,周玉琴,親民黨,2,44,N,*,3540,8.38,42821,87131,4
2002,非直轄市,區域,桃園縣,王惠武,無,1,39,N,NA,1108,2.62,42821,87131,4
2002,非直轄市,區域,桃園縣,劉秀英,無,2,41,N,NA,2657,6.29,42821,87131,4
2002,非直轄市,區域,桃園縣,陳鍾秀珠,無,2,44,N,NA,3283,7.77,42821,87131,4
2002,非直轄市,區域,桃園縣,張肇良,民主進步黨,1,38,N,NA,5640,16.34,34926,70846,3
2002,非直轄市,區域,桃園縣,游正琳,親民黨,1,45,N,*,5968,17.29,34926,70846,3
2002,非直轄市,區域,桃園縣,葉發海,中國國民黨,1,44,Y,*,7419,21.49,34926,70846,3
2002,非直轄市,區域,桃園縣,陳春錢,無,1,42,N,NA,3485,10.1,34926,70846,3
2002,非直轄市,區域,桃園縣,魏雪卿,中國國民黨,2,46,Y,*,6464,18.73,34926,70846,3
2002,非直轄市,區域,桃園縣,閻中傑,中國國民黨,1,46,Y,NA,5541,16.05,34926,70846,3
2002,非直轄市,區域,桃園縣,姜義青,中國國民黨,1,45,N,*,5286,21.76,24621,34384,2
2002,非直轄市,區域,桃園縣,彭勝茂,民主進步黨,1,50,N,NA,2775,11.42,24621,34384,2
2002,非直轄市,區域,桃園縣,黃金德,無,1,47,Y,*,6817,28.07,24621,34384,2
2002,非直轄市,區域,桃園縣,徐念永,無,1,47,N,NA,4374,18.01,24621,34384,2
2002,非直轄市,區域,桃園縣,鄒永華,無,1,46,Y,NA,5038,20.74,24621,34384,2
2002,非直轄市,區域,桃園縣,吳宗憲,中國國民黨,1,43,N,*,5070,21.39,24148,36621,2
2002,非直轄市,區域,桃園縣,黃謀境,無,1,40,N,NA,1740,7.34,24148,36621,2
2002,非直轄市,區域,桃園縣,郭朝明,中國國民黨,1,45,N,NA,4507,19.01,24148,36621,2
2002,非直轄市,區域,桃園縣,黃茂實,無,1,46,N,*,7778,32.81,24148,36621,2
2002,非直轄市,區域,桃園縣,許崇文,民主進步黨,1,45,N,NA,4612,19.45,24148,36621,2
2002,非直轄市,區域,新竹縣,鄭美琴,無,2,48,Y,*,2935,8.63,34468,61330,7
2002,非直轄市,區域,新竹縣,林為洲,民主進步黨,1,41,Y,*,3691,10.85,34468,61330,7
2002,非直轄市,區域,新竹縣,林保光,中國國民黨,1,41,N,NA,2100,6.17,34468,61330,7
2002,非直轄市,區域,新竹縣,蔡燦宗,中國國民黨,1,57,N,*,2662,7.83,34468,61330,7
2002,非直轄市,區域,新竹縣,陳德福,中國國民黨,1,49,Y,NA,2206,6.49,34468,61330,7
2002,非直轄市,區域,新竹縣,楊敬賜,無,1,49,N,*,4210,12.38,34468,61330,7
2002,非直轄市,區域,新竹縣,林至誠,民主進步黨,1,48,N,NA,366,1.08,34468,61330,7
2002,非直轄市,區域,新竹縣,王萬乘,無,1,52,N,NA,1270,3.73,34468,61330,7
2002,非直轄市,區域,新竹縣,吳金龍,無,1,61,N,NA,1053,3.1,34468,61330,7
2002,非直轄市,區域,新竹縣,黃齡慧,中國國民黨,2,50,Y,*,3268,9.61,34468,61330,7
2002,非直轄市,區域,新竹縣,李鴻章,無,1,39,N,NA,2184,6.42,34468,61330,7
2002,非直轄市,區域,新竹縣,陳榮燦,無,1,46,N,NA,2411,7.09,34468,61330,7
2002,非直轄市,區域,新竹縣,劉金淲,無,1,48,N,NA,222,0.65,34468,61330,7
2002,非直轄市,區域,新竹縣,張木海,無,1,47,N,*,2501,7.35,34468,61330,7
2002,非直轄市,區域,新竹縣,黃永和,中國國民黨,1,56,Y,*,2937,8.63,34468,61330,7
2002,非直轄市,區域,新竹縣,賈蕾蕾,無,2,31,N,NA,273,0.94,29480,45558,5
2002,非直轄市,區域,新竹縣,徐文彬,民主進步黨,1,55,N,NA,2372,8.2,29480,45558,5
2002,非直轄市,區域,新竹縣,黃秀輝,無,1,62,Y,*,4427,15.3,29480,45558,5
2002,非直轄市,區域,新竹縣,吳菊花,無,2,42,N,*,3024,10.45,29480,45558,5
2002,非直轄市,區域,新竹縣,范振梅,中國國民黨,1,63,N,*,4165,14.39,29480,45558,5
2002,非直轄市,區域,新竹縣,陳壂全,中國國民黨,1,55,Y,*,5583,19.29,29480,45558,5
2002,非直轄市,區域,新竹縣,張春鳳,無,2,48,Y,*,3401,11.75,29480,45558,5
2002,非直轄市,區域,新竹縣,陳柳之,臺灣慧行志工黨,2,46,N,NA,162,0.56,29480,45558,5
2002,非直轄市,區域,新竹縣,張炫滿,中國國民黨,1,51,Y,NA,2795,9.66,29480,45558,5
2002,非直轄市,區域,新竹縣,黃瑞星,民主進步黨,1,50,N,NA,560,1.94,29480,45558,5
2002,非直轄市,區域,新竹縣,羅世洞,親民黨,1,57,N,NA,2176,7.52,29480,45558,5
2002,非直轄市,區域,新竹縣,鄭杉明,中國國民黨,1,48,N,NA,2684,13.88,19605,30789,4
2002,非直轄市,區域,新竹縣,許槍榮,中國國民黨,1,48,Y,*,3309,17.12,19605,30789,4
2002,非直轄市,區域,新竹縣,溫馮桂香,中國國民黨,2,49,N,NA,1116,5.77,19605,30789,4
2002,非直轄市,區域,新竹縣,徐茂淦,中國國民黨,1,47,N,*,3072,15.89,19605,30789,4
2002,非直轄市,區域,新竹縣,孫金清,民主進步黨,1,52,Y,NA,1353,7,19605,30789,4
2002,非直轄市,區域,新竹縣,吳淑女,中國國民黨,2,49,N,NA,983,5.09,19605,30789,4
2002,非直轄市,區域,新竹縣,史金象,民主進步黨,1,44,N,*,4392,22.72,19605,30789,4
2002,非直轄市,區域,新竹縣,吳麗涯,民主進步黨,2,41,N,*,2121,10.97,19605,30789,4
2002,非直轄市,區域,新竹縣,謝美錦,臺灣慧行志工黨,2,35,N,NA,301,1.56,19605,30789,4
2002,非直轄市,區域,新竹縣,黃國憲,中國國民黨,1,60,N,*,5016,32.91,15483,23361,2
2002,非直轄市,區域,新竹縣,劉文禎,中國國民黨,1,47,Y,NA,3938,25.83,15483,23361,2
2002,非直轄市,區域,新竹縣,吳發仁,無,1,46,N,*,6289,41.26,15483,23361,2
2002,非直轄市,區域,新竹縣,陳英爐,民主進步黨,1,61,N,NA,1194,6.94,17463,26157,3
2002,非直轄市,區域,新竹縣,陳英樓,中國國民黨,1,46,Y,NA,2865,16.65,17463,26157,3
2002,非直轄市,區域,新竹縣,林保祿,無,1,45,N,*,3259,18.94,17463,26157,3
2002,非直轄市,區域,新竹縣,張幸源,中國國民黨,1,40,Y,*,3987,23.17,17463,26157,3
2002,非直轄市,區域,新竹縣,賴江海,中國國民黨,1,44,N,*,3132,18.2,17463,26157,3
2002,非直轄市,區域,新竹縣,張書昭,民主進步黨,1,44,N,NA,2774,16.12,17463,26157,3
2002,非直轄市,區域,新竹縣,張志弘,中國國民黨,1,43,Y,*,7680,100,8140,11939,1
2002,非直轄市,區域,新竹縣,林礽俊,無,1,57,Y,*,2347,26.47,9021,14450,2
2002,非直轄市,區域,新竹縣,黃遠謀,無,1,42,N,NA,614,6.93,9021,14450,2
2002,非直轄市,區域,新竹縣,彭然貴,無,1,59,Y,*,2496,28.15,9021,14450,2
2002,非直轄市,區域,新竹縣,劉展源,中國國民黨,1,44,N,NA,2288,25.81,9021,14450,2
2002,非直轄市,區域,新竹縣,余福順,無,1,56,N,NA,456,5.14,9021,14450,2
2002,非直轄市,區域,新竹縣,范揚桂,民主進步黨,1,42,N,NA,665,7.5,9021,14450,2
2002,非直轄市,區域,新竹縣,蘇仁鑑,無,1,48,N,*,2802,7.06,40269,69110,7
2002,非直轄市,區域,新竹縣,陳政宏,中國國民黨,1,57,N,NA,1020,2.57,40269,69110,7
2002,非直轄市,區域,新竹縣,郭遠彰,民主進步黨,1,43,Y,NA,2355,5.93,40269,69110,7
2002,非直轄市,區域,新竹縣,林思銘,無,1,36,N,*,3039,7.66,40269,69110,7
2002,非直轄市,區域,新竹縣,蔡貴林,中國國民黨,1,51,N,NA,450,1.13,40269,69110,7
2002,非直轄市,區域,新竹縣,彭余美玲,中國國民黨,2,39,Y,NA,2311,5.82,40269,69110,7
2002,非直轄市,區域,新竹縣,余添棟,中國國民黨,1,55,Y,NA,1666,4.2,40269,69110,7
2002,非直轄市,區域,新竹縣,梁鴻樓,中國國民黨,1,51,N,NA,1881,4.74,40269,69110,7
2002,非直轄市,區域,新竹縣,萬榮河,民主進步黨,1,62,N,NA,1845,4.65,40269,69110,7
2002,非直轄市,區域,新竹縣,溫瑞鵬,中國國民黨,1,63,N,NA,1199,3.02,40269,69110,7
2002,非直轄市,區域,新竹縣,黃煥吉,台灣團結聯盟,1,62,Y,NA,1746,4.4,40269,69110,7
2002,非直轄市,區域,新竹縣,吳勝松,中國國民黨,1,45,Y,*,2829,7.13,40269,69110,7
2002,非直轄市,區域,新竹縣,羅吉祥,中國國民黨,1,45,N,*,2412,6.08,40269,69110,7
2002,非直轄市,區域,新竹縣,馬景武,親民黨,1,74,N,NA,668,1.68,40269,69110,7
2002,非直轄市,區域,新竹縣,邱坤桶,中國國民黨,1,41,N,*,2931,7.39,40269,69110,7
2002,非直轄市,區域,新竹縣,陳文宏,民主進步黨,1,35,N,NA,1990,5.01,40269,69110,7
2002,非直轄市,區域,新竹縣,范玉燕,無,2,46,Y,*,3188,8.03,40269,69110,7
2002,非直轄市,區域,新竹縣,梁丞文,無,1,50,N,NA,179,0.45,40269,69110,7
2002,非直轄市,區域,新竹縣,黃文英,無,1,60,N,NA,1611,4.06,40269,69110,7
2002,非直轄市,區域,新竹縣,林金菊,無,2,53,N,NA,1045,2.63,40269,69110,7
2002,非直轄市,區域,新竹縣,彭俊宏,無,1,54,Y,*,2514,6.34,40269,69110,7
2002,非直轄市,區域,新竹縣,劉國貞,民主進步黨,1,58,N,NA,2261,27.62,8303,12457,1
2002,非直轄市,區域,新竹縣,黃洸洲,中國國民黨,1,45,N,*,3202,39.12,8303,12457,1
2002,非直轄市,區域,新竹縣,陳正順,中國國民黨,1,48,N,NA,2723,33.26,8303,12457,1
2002,非直轄市,區域,苗栗縣,張森鴻,無,1,54,Y,NA,2940,5.08,58674,97552,9
2002,非直轄市,區域,苗栗縣,賴源順,無,1,49,Y,*,3575,6.17,58674,97552,9
2002,非直轄市,區域,苗栗縣,涂春榮,中國國民黨,1,57,N,*,3151,5.44,58674,97552,9
2002,非直轄市,區域,苗栗縣,徐鑫榮,無,1,43,N,NA,2813,4.86,58674,97552,9
2002,非直轄市,區域,苗栗縣,王士毅,無,1,54,N,NA,3016,5.21,58674,97552,9
2002,非直轄市,區域,苗栗縣,張喜慶,台灣團結聯盟,1,47,N,NA,927,1.6,58674,97552,9
2002,非直轄市,區域,苗栗縣,簡茂發,無,1,51,N,NA,627,1.08,58674,97552,9
2002,非直轄市,區域,苗栗縣,禹耀東,無,1,44,Y,*,4191,7.24,58674,97552,9
2002,非直轄市,區域,苗栗縣,湯奇岳,無,1,45,N,NA,2256,3.89,58674,97552,9
2002,非直轄市,區域,苗栗縣,傅學煥,無,1,45,Y,*,4632,8,58674,97552,9
2002,非直轄市,區域,苗栗縣,徐木欽,無,1,44,N,NA,373,0.64,58674,97552,9
2002,非直轄市,區域,苗栗縣,洪榮章,民主進步黨,1,40,N,NA,2038,3.52,58674,97552,9
2002,非直轄市,區域,苗栗縣,呂明亮,無,1,44,Y,*,5409,9.34,58674,97552,9
2002,非直轄市,區域,苗栗縣,鄒玉梅,親民黨,2,45,Y,*,3560,6.15,58674,97552,9
2002,非直轄市,區域,苗栗縣,張見逢,中國國民黨,1,41,N,NA,2447,4.22,58674,97552,9
2002,非直轄市,區域,苗栗縣,彭維彬,無,1,37,N,*,3919,6.77,58674,97552,9
2002,非直轄市,區域,苗栗縣,謝朝熹,中國國民黨,1,39,N,NA,883,1.52,58674,97552,9
2002,非直轄市,區域,苗栗縣,胡忠勇,無,1,59,Y,*,3533,6.1,58674,97552,9
2002,非直轄市,區域,苗栗縣,張鈺欣,臺灣慧行志工黨,2,47,N,NA,207,0.36,58674,97552,9
2002,非直轄市,區域,苗栗縣,彭木春,無,1,53,N,NA,1728,2.98,58674,97552,9
2002,非直轄市,區域,苗栗縣,朱騰龍,無,1,46,N,NA,1577,2.72,58674,97552,9
2002,非直轄市,區域,苗栗縣,湯劉秀美,無,2,48,N,*,3228,5.57,58674,97552,9
2002,非直轄市,區域,苗栗縣,楊貴妃,無,2,67,N,NA,172,0.3,58674,97552,9
2002,非直轄市,區域,苗栗縣,葉香蘭,中國國民黨,2,52,N,NA,724,1.25,58674,97552,9
2002,非直轄市,區域,苗栗縣,湯文雄,無,1,58,Y,*,4976,21.13,23973,33928,3
2002,非直轄市,區域,苗栗縣,謝源瀏,無,1,46,N,NA,1138,4.83,23973,33928,3
2002,非直轄市,區域,苗栗縣,謝文俊,中國國民黨,1,46,Y,*,5177,21.98,23973,33928,3
2002,非直轄市,區域,苗栗縣,薛永衡,無,1,57,N,*,4186,17.77,23973,33928,3
2002,非直轄市,區域,苗栗縣,林禎祥,無,1,44,N,NA,2141,9.09,23973,33928,3
2002,非直轄市,區域,苗栗縣,黎俊岳,中國國民黨,1,29,N,NA,3954,16.79,23973,33928,3
2002,非直轄市,區域,苗栗縣,劉政峰,親民黨,1,43,N,NA,1979,8.4,23973,33928,3
2002,非直轄市,區域,苗栗縣,徐永煌,無,1,32,N,*,5685,13.05,44031,64182,6
2002,非直轄市,區域,苗栗縣,趙秀琴,無,2,51,N,NA,2583,5.93,44031,64182,6
2002,非直轄市,區域,苗栗縣,謝復德,民主進步黨,1,54,N,NA,2945,6.76,44031,64182,6
2002,非直轄市,區域,苗栗縣,周玉滿,無,2,40,Y,*,2915,6.69,44031,64182,6
2002,非直轄市,區域,苗栗縣,鄭百松,中國國民黨,1,63,N,NA,3073,7.05,44031,64182,6
2002,非直轄市,區域,苗栗縣,賴逢章,無,1,68,N,NA,2890,6.63,44031,64182,6
2002,非直轄市,區域,苗栗縣,呂木鈿,無,1,50,N,NA,3048,7,44031,64182,6
2002,非直轄市,區域,苗栗縣,張太陽,無,1,49,Y,*,4962,11.39,44031,64182,6
2002,非直轄市,區域,苗栗縣,李聰祥,民主進步黨,1,43,N,NA,2575,5.91,44031,64182,6
2002,非直轄市,區域,苗栗縣,洪木貴,無,1,55,Y,*,3446,7.91,44031,64182,6
2002,非直轄市,區域,苗栗縣,鄭文炳,無,1,47,Y,*,3898,8.95,44031,64182,6
2002,非直轄市,區域,苗栗縣,邱紹俊,無,1,58,N,*,5542,12.72,44031,64182,6
2002,非直轄市,區域,苗栗縣,廖紹欽,無,1,59,N,NA,3425,6.11,56909,88462,8
2002,非直轄市,區域,苗栗縣,楊章民,無,1,41,N,NA,936,1.67,56909,88462,8
2002,非直轄市,區域,苗栗縣,鄭輝煌,中國國民黨,1,70,Y,*,4720,8.41,56909,88462,8
