prvCode,cityCode,areaCode,deptCode,liCode,tboxNo,candNo,tks,candVictor,tksRate,投票數,選舉人數
67,000,NA,210,004,NA,2,630, ,43.93,1469,2101
67,000,NA,210,006,NA,1,789,*,100,894,1428
67,000,NA,210,007,NA,1,801,*,67.14,1221,1677
67,000,NA,210,007,NA,2,392, ,32.86,1221,1677
67,000,NA,210,008,NA,1,662,*,37.85,1780,2796
67,000,NA,210,008,NA,2,607, ,34.71,1780,2796
67,000,NA,210,008,NA,3,480, ,27.44,1780,2796
67,000,NA,210,009,NA,1,1123,*,71.85,1630,2571
67,000,NA,210,009,NA,2,440, ,28.15,1630,2571
67,000,NA,210,012,NA,1,394,*,100,452,676
67,000,NA,210,013,NA,1,1079,*,72.37,1527,2379
67,000,NA,210,013,NA,2,412, ,27.63,1527,2379
67,000,NA,210,014,NA,1,1296,*,100,1439,2482
67,000,NA,210,017,NA,1,827,*,100,920,1537
67,000,NA,210,018,NA,1,505, ,35.54,1456,2262
67,000,NA,210,018,NA,2,916,*,64.46,1456,2262
67,000,NA,220,001,NA,1,318, ,37.99,879,1583
67,000,NA,220,001,NA,2,519,*,62.01,879,1583
67,000,NA,220,002,NA,1,779,*,100,851,1429
67,000,NA,220,003,NA,1,342,*,57.38,615,983
67,000,NA,220,003,NA,2,254, ,42.62,615,983
67,000,NA,220,004,NA,1,263, ,40.52,663,902
67,000,NA,220,004,NA,2,386,*,59.48,663,902
67,000,NA,220,005,NA,1,205,*,49.28,420,529
67,000,NA,220,005,NA,2,51, ,12.26,420,529
67,000,NA,220,005,NA,3,160, ,38.46,420,529
67,000,NA,220,006,NA,1,184,*,62.37,300,357
67,000,NA,220,006,NA,2,111, ,37.63,300,357
67,000,NA,220,007,NA,1,140,*,51.66,280,360
67,000,NA,220,007,NA,2,131, ,48.34,280,360
67,000,NA,230,001,NA,1,642,*,100,673,1139
67,000,NA,230,002,NA,1,701, ,36.02,1993,3440
67,000,NA,230,002,NA,2,1245,*,63.98,1993,3440
67,000,NA,230,003,NA,1,583,*,100,659,1143
67,000,NA,230,004,NA,1,678,*,100,724,1333
67,000,NA,230,005,NA,1,188,*,53.41,357,476
67,000,NA,230,005,NA,2,164, ,46.59,357,476
67,000,NA,230,006,NA,1,234,*,100,262,457
67,000,NA,230,007,NA,1,388,*,100,422,684
67,000,NA,230,008,NA,1,701,*,100,769,1375
67,000,NA,230,009,NA,1,168, ,40.1,421,546
67,000,NA,230,009,NA,2,251,*,59.9,421,546
67,000,NA,230,010,NA,1,379,*,64.13,605,897
67,000,NA,230,010,NA,2,212, ,35.87,605,897
67,000,NA,240,001,NA,1,921,*,100,983,1708
67,000,NA,240,002,NA,1,314, ,38.86,823,1076
67,000,NA,240,002,NA,2,494,*,61.14,823,1076
67,000,NA,240,003,NA,1,226, ,43.71,525,660
67,000,NA,240,003,NA,2,291,*,56.29,525,660
67,000,NA,240,004,NA,1,559,*,100,585,914
67,000,NA,240,005,NA,1,301, ,47.48,643,845
67,000,NA,240,005,NA,2,333,*,52.52,643,845
67,000,NA,240,006,NA,1,257,*,58.41,451,614
67,000,NA,240,006,NA,2,183, ,41.59,451,614
67,000,NA,240,007,NA,1,1155,*,100,1255,2107
67,000,NA,250,001,NA,1,525,*,54.63,984,1305
67,000,NA,250,001,NA,2,436, ,45.37,984,1305
67,000,NA,250,002,NA,1,445,*,100,470,745
67,000,NA,250,003,NA,1,197,*,66.78,297,392
67,000,NA,250,003,NA,2,98, ,33.22,297,392
67,000,NA,250,004,NA,1,345,*,100,373,526
67,000,NA,250,005,NA,1,238,*,54.97,440,584
67,000,NA,250,005,NA,2,195, ,45.03,440,584
67,000,NA,250,006,NA,1,326,*,67.63,494,704
67,000,NA,250,006,NA,2,156, ,32.37,494,704
67,000,NA,250,007,NA,1,539,*,100,643,1082
67,000,NA,250,008,NA,1,584,*,100,648,985
67,000,NA,250,009,NA,1,386,*,100,444,922
67,000,NA,260,001,NA,1,109, ,41.76,267,344
67,000,NA,260,001,NA,2,152,*,58.24,267,344
67,000,NA,260,002,NA,1,59, ,14.15,421,590
67,000,NA,260,002,NA,2,165, ,39.57,421,590
67,000,NA,260,002,NA,3,193,*,46.28,421,590
67,000,NA,260,003,NA,1,101, ,35.94,290,428
67,000,NA,260,003,NA,2,180,*,64.06,290,428
67,000,NA,260,004,NA,1,254,*,54.86,480,686
67,000,NA,260,004,NA,2,209, ,45.14,480,686
67,000,NA,260,005,NA,1,116, ,42.49,274,335
67,000,NA,260,005,NA,2,20, ,7.33,274,335
67,000,NA,260,005,NA,3,137,*,50.18,274,335
67,000,NA,260,006,NA,1,120,*,52.63,235,337
67,000,NA,260,006,NA,2,108, ,47.37,235,337
67,000,NA,260,007,NA,1,210,*,100,226,457
67,000,NA,260,008,NA,1,118, ,39.33,304,383
67,000,NA,260,008,NA,2,182,*,60.67,304,383
67,000,NA,260,009,NA,1,115,*,56.1,215,269
67,000,NA,260,009,NA,2,90, ,43.9,215,269
67,000,NA,260,010,NA,1,96,*,100,109,167
67,000,NA,270,001,NA,1,1227, ,40.2,3117,5253
67,000,NA,270,001,NA,2,1825,*,59.8,3117,5253
67,000,NA,270,002,NA,1,1290,*,100,1545,2681
67,000,NA,270,003,NA,1,1255,*,100,1470,2520
67,000,NA,270,004,NA,1,1949,*,46.76,4287,8053
67,000,NA,270,004,NA,2,823, ,19.75,4287,8053
67,000,NA,270,004,NA,3,1396, ,33.49,4287,8053
67,000,NA,270,005,NA,1,2321,*,47.18,5099,8773
67,000,NA,270,005,NA,2,1681, ,34.17,5099,8773
67,000,NA,270,005,NA,3,917, ,18.64,5099,8773
67,000,NA,270,006,NA,1,476, ,23.67,2046,3298
67,000,NA,270,006,NA,2,1535,*,76.33,2046,3298
67,000,NA,270,007,NA,1,1343, ,27.71,5015,9116
67,000,NA,270,007,NA,2,2849,*,58.79,5015,9116
67,000,NA,270,007,NA,3,654, ,13.5,5015,9116
67,000,NA,270,008,NA,1,1244, ,38.22,3352,5812
67,000,NA,270,008,NA,2,2011,*,61.78,3352,5812
67,000,NA,270,011,NA,1,641, ,41.87,1571,2599
67,000,NA,270,011,NA,2,890,*,58.13,1571,2599
67,000,NA,270,012,NA,1,2242,*,100,2595,4646
67,000,NA,270,013,NA,1,307, ,35.86,873,1409
67,000,NA,270,013,NA,2,60, ,7.01,873,1409
67,000,NA,270,013,NA,3,489,*,57.13,873,1409
67,000,NA,270,014,NA,1,560,*,100,612,1114
67,000,NA,270,015,NA,1,1008,*,100,1166,2010
67,000,NA,270,016,NA,1,741, ,47.29,1604,2046
67,000,NA,270,016,NA,2,826,*,52.71,1604,2046
67,000,NA,270,017,NA,1,1161,*,100,1474,2521
67,000,NA,270,019,NA,1,1179,*,100,1383,2137
67,000,NA,280,001,NA,1,648, ,18.99,3483,5662
67,000,NA,280,001,NA,2,868, ,25.43,3483,5662
67,000,NA,280,001,NA,3,1140,*,33.4,3483,5662
67,000,NA,280,001,NA,4,757, ,22.18,3483,5662
67,000,NA,280,002,NA,1,928, ,45.58,2107,3736
67,000,NA,280,002,NA,2,1108,*,54.42,2107,3736
67,000,NA,280,003,NA,1,604, ,47.04,1350,2211
67,000,NA,280,003,NA,2,680,*,52.96,1350,2211
67,000,NA,280,004,NA,1,1507,*,100,1710,3099
67,000,NA,280,005,NA,1,1634,*,100,1773,3123
67,000,NA,280,006,NA,1,1383,*,75.04,1922,3171
67,000,NA,280,006,NA,2,460, ,24.96,1922,3171
67,000,NA,280,007,NA,1,1034,*,100,1276,2182
67,000,NA,280,008,NA,1,897,*,100,1019,1725
67,000,NA,280,009,NA,1,1381,*,100,1707,2950
67,000,NA,280,010,NA,1,367,*,100,429,678
67,000,NA,280,011,NA,1,403, ,37.07,1151,1829
67,000,NA,280,011,NA,2,684,*,62.93,1151,1829
67,000,NA,280,012,NA,1,795,*,100,895,1724
67,000,NA,280,013,NA,1,1295,*,100,1552,2631
67,000,NA,280,014,NA,1,1609,*,82.3,2002,3270
67,000,NA,280,014,NA,2,346, ,17.7,2002,3270
67,000,NA,280,015,NA,1,977,*,100,1147,1852
67,000,NA,280,016,NA,1,358, ,31.6,1155,1595
67,000,NA,280,016,NA,2,152, ,13.42,1155,1595
67,000,NA,280,016,NA,3,623,*,54.99,1155,1595
67,000,NA,280,017,NA,1,1025,*,51.93,2008,2981
67,000,NA,280,017,NA,2,949, ,48.07,2008,2981
67,000,NA,280,018,NA,1,2120,*,100,2339,4055
67,000,NA,280,019,NA,1,962,*,68.28,1447,2362
67,000,NA,280,019,NA,2,447, ,31.72,1447,2362
67,000,NA,280,020,NA,1,1032,*,100,1227,2170
67,000,NA,280,021,NA,1,790, ,49.25,1678,2822
67,000,NA,280,021,NA,2,814,*,50.75,1678,2822
67,000,NA,290,001,NA,1,1247,*,100,1342,2214
67,000,NA,290,002,NA,1,1087,*,100,1205,1956
67,000,NA,290,003,NA,1,1041,*,53.69,1979,3077
67,000,NA,290,003,NA,2,898, ,46.31,1979,3077
67,000,NA,290,004,NA,1,1330,*,100,1469,2405
67,000,NA,290,005,NA,1,325, ,43.62,769,1010
67,000,NA,290,005,NA,2,420,*,56.38,769,1010
67,000,NA,290,006,NA,1,366,*,100,393,669
67,000,NA,290,007,NA,1,1013,*,51.53,2051,3093
67,000,NA,290,007,NA,2,953, ,48.47,2051,3093
67,000,NA,290,008,NA,1,1535,*,100,1714,2959
67,000,NA,290,009,NA,1,610, ,45.35,1368,1877
67,000,NA,290,009,NA,2,735,*,54.65,1368,1877
67,000,NA,290,012,NA,1,266, ,24.98,1078,1392
67,000,NA,290,012,NA,2,348, ,32.68,1078,1392
67,000,NA,290,012,NA,3,383,*,35.96,1078,1392
67,000,NA,290,012,NA,4,68, ,6.38,1078,1392
67,000,NA,290,013,NA,1,610,*,100,677,1111
67,000,NA,290,016,NA,1,980,*,100,1057,1864
67,000,NA,290,017,NA,1,164, ,47.13,351,445
67,000,NA,290,017,NA,2,184,*,52.87,351,445
67,000,NA,290,018,NA,1,471, ,22.16,2170,3329
67,000,NA,290,018,NA,2,1654,*,77.84,2170,3329
67,000,NA,290,020,NA,1,578,*,56.23,1046,1427
67,000,NA,290,020,NA,2,450, ,43.77,1046,1427
67,000,NA,300,001,NA,1,437,*,61.64,714,959
67,000,NA,300,001,NA,2,272, ,38.36,714,959
67,000,NA,300,002,NA,1,328,*,100,352,567
67,000,NA,300,003,NA,1,64,*,100,64,131
67,000,NA,300,004,NA,1,218,*,100,235,360
67,000,NA,300,005,NA,1,123,*,58.57,227,276
67,000,NA,300,005,NA,2,87, ,41.43,227,276
67,000,NA,300,006,NA,1,174,*,100,193,265
67,000,NA,300,007,NA,1,20, ,6.15,334,387
67,000,NA,300,007,NA,2,165,*,50.77,334,387
67,000,NA,300,007,NA,3,140, ,43.08,334,387
67,000,NA,300,008,NA,1,224,*,74.17,314,409
67,000,NA,300,008,NA,2,78, ,25.83,314,409
67,000,NA,310,001,NA,1,991,*,34.82,2928,5412
67,000,NA,310,001,NA,2,749, ,26.32,2928,5412
67,000,NA,310,001,NA,3,344, ,12.09,2928,5412
67,000,NA,310,001,NA,4,762, ,26.77,2928,5412
67,000,NA,310,002,NA,1,1831, ,48.96,3826,6665
67,000,NA,310,002,NA,2,1909,*,51.04,3826,6665
67,000,NA,310,003,NA,1,1262, ,30.32,4269,8622
67,000,NA,310,003,NA,2,2900,*,69.68,4269,8622
67,000,NA,310,004,NA,1,729, ,18.44,4030,6927
67,000,NA,310,004,NA,2,3225,*,81.56,4030,6927
67,000,NA,310,005,NA,1,1399, ,48.73,2959,5343
67,000,NA,310,005,NA,2,1472,*,51.27,2959,5343
67,000,NA,310,006,NA,1,1253,*,100,1390,2351
67,000,NA,310,007,NA,1,860, ,49.74,1764,2721
67,000,NA,310,007,NA,2,869,*,50.26,1764,2721
67,000,NA,310,008,NA,1,555, ,44.65,1265,1805
67,000,NA,310,008,NA,2,688,*,55.35,1265,1805
67,000,NA,310,009,NA,1,752,*,100,858,1426
67,000,NA,310,010,NA,1,1517,*,57.77,2712,4657
67,000,NA,310,010,NA,2,1109, ,42.23,2712,4657
67,000,NA,310,011,NA,1,1007,*,100,1204,2126
67,000,NA,310,012,NA,1,1670,*,100,1955,3318
67,000,NA,310,013,NA,1,1298,*,69.97,1956,3357
67,000,NA,310,013,NA,2,557, ,30.03,1956,3357
67,000,NA,310,014,NA,1,1584, ,38,4255,6996
67,000,NA,310,014,NA,2,2584,*,62,4255,6996
67,000,NA,310,015,NA,1,1671,*,100,2080,3708
67,000,NA,310,016,NA,1,1832,*,58.96,3221,5554
67,000,NA,310,016,NA,2,1275, ,41.04,3221,5554
67,000,NA,310,017,NA,1,387, ,16.12,2441,3925
67,000,NA,310,017,NA,2,781,*,32.53,2441,3925
67,000,NA,310,017,NA,3,594, ,24.74,2441,3925
67,000,NA,310,017,NA,4,639, ,26.61,2441,3925
67,000,NA,310,018,NA,1,1091,*,100,1234,2060
67,000,NA,310,019,NA,1,258, ,27.71,986,1837
67,000,NA,310,019,NA,2,673,*,72.29,986,1837
67,000,NA,310,020,NA,1,352, ,8.1,4472,8123
67,000,NA,310,020,NA,2,2003,*,46.11,4472,8123
67,000,NA,310,020,NA,3,1989, ,45.79,4472,8123
67,000,NA,310,021,NA,1,336, ,33.67,1032,1819
67,000,NA,310,021,NA,2,662,*,66.33,1032,1819
67,000,NA,310,022,NA,1,596,*,100,651,1209
67,000,NA,310,023,NA,1,2070,*,58.62,3635,5970
67,000,NA,310,023,NA,2,1461, ,41.38,3635,5970
67,000,NA,310,024,NA,1,435, ,35.14,1258,1934
67,000,NA,310,024,NA,2,803,*,64.86,1258,1934
67,000,NA,310,025,NA,1,248, ,14.01,1859,3139
67,000,NA,310,025,NA,2,1522,*,85.99,1859,3139
67,000,NA,310,026,NA,1,2296,*,60.56,3950,7474
67,000,NA,310,026,NA,2,1495, ,39.44,3950,7474
67,000,NA,310,027,NA,1,1658,*,51.57,3324,5932
67,000,NA,310,027,NA,2,1557, ,48.43,3324,5932
67,000,NA,310,028,NA,1,316,*,100,345,609
67,000,NA,310,029,NA,1,2417,*,100,2959,5474
67,000,NA,310,030,NA,1,2475,*,61.55,4132,7466
67,000,NA,310,030,NA,2,1546, ,38.45,4132,7466
67,000,NA,310,031,NA,1,1830,*,66.93,2815,5202
67,000,NA,310,031,NA,2,904, ,33.07,2815,5202
67,000,NA,310,032,NA,1,861, ,49.54,1793,3339
67,000,NA,310,032,NA,2,877,*,50.46,1793,3339
67,000,NA,310,033,NA,1,1306, ,36.73,3627,7060
67,000,NA,310,033,NA,2,2250,*,63.27,3627,7060
67,000,NA,310,034,NA,1,977, ,43.27,2356,4575
67,000,NA,310,034,NA,2,1281,*,56.73,2356,4575
67,000,NA,310,035,NA,1,561, ,37.08,1590,2877
67,000,NA,310,035,NA,2,952,*,62.92,1590,2877
67,000,NA,310,036,NA,1,913, ,45.83,2049,3659
67,000,NA,310,036,NA,2,1079,*,54.17,2049,3659
67,000,NA,310,037,NA,1,1602, ,32.75,5021,8868
67,000,NA,310,037,NA,2,3095,*,63.28,5021,8868
67,000,NA,310,037,NA,3,194, ,3.97,5021,8868
67,000,NA,310,038,NA,1,1647, ,38.65,4338,7173
67,000,NA,310,038,NA,2,2614,*,61.35,4338,7173
67,000,NA,310,039,NA,1,651, ,38.8,1720,2662
67,000,NA,310,039,NA,2,872,*,51.97,1720,2662
67,000,NA,310,039,NA,3,155, ,9.24,1720,2662
67,000,NA,310,040,NA,1,2685,*,100,2909,4889
67,000,NA,310,041,NA,1,1556,*,75.83,2106,3681
67,000,NA,310,041,NA,2,496, ,24.17,2106,3681
67,000,NA,310,042,NA,1,2203,*,100,2386,4447
67,000,NA,310,043,NA,1,1331,*,69.47,1963,3892
67,000,NA,310,043,NA,2,585, ,30.53,1963,3892
67,000,NA,320,001,NA,1,871,*,100,1067,2049
67,000,NA,320,002,NA,1,1291,*,100,1514,2698
67,000,NA,320,003,NA,1,1743, ,47.61,3739,6273
67,000,NA,320,003,NA,2,1918,*,52.39,3739,6273
67,000,NA,320,004,NA,1,1246,*,100,1524,2676
67,000,NA,320,005,NA,1,1975,*,100,2328,4299
67,000,NA,320,006,NA,1,927, ,39.31,2422,4338
67,000,NA,320,006,NA,2,169, ,7.17,2422,4338
67,000,NA,320,006,NA,3,1262,*,53.52,2422,4338
67,000,NA,320,007,NA,1,820,*,51.74,1623,2674
67,000,NA,320,007,NA,2,765, ,48.26,1623,2674
67,000,NA,320,008,NA,1,1108, ,46.54,2475,4458
67,000,NA,320,008,NA,2,1273,*,53.46,2475,4458
67,000,NA,320,009,NA,1,513,*,38.43,1367,2247
67,000,NA,320,009,NA,2,480, ,35.96,1367,2247
67,000,NA,320,009,NA,3,342, ,25.62,1367,2247
67,000,NA,320,010,NA,1,650, ,44.07,1536,2728
67,000,NA,320,010,NA,2,825,*,55.93,1536,2728
67,000,NA,320,011,NA,1,614,*,100,683,1248
67,000,NA,320,012,NA,1,1040,*,50.53,2132,3746
67,000,NA,320,012,NA,2,1018, ,49.47,2132,3746
67,000,NA,320,013,NA,1,1502,*,58.19,2691,4998
67,000,NA,320,013,NA,2,1079, ,41.81,2691,4998
67,000,NA,320,014,NA,1,779, ,28.78,2764,4842
67,000,NA,320,014,NA,2,1928,*,71.22,2764,4842
67,000,NA,320,015,NA,1,744,*,100,844,1476
67,000,NA,320,016,NA,1,282, ,34.56,833,1393
67,000,NA,320,016,NA,2,534,*,65.44,833,1393
67,000,NA,320,017,NA,1,1099, ,45.73,2450,4339
67,000,NA,320,017,NA,2,1304,*,54.27,2450,4339
67,000,NA,320,018,NA,1,350, ,41.22,870,1427
67,000,NA,320,018,NA,2,123, ,14.49,870,1427
67,000,NA,320,018,NA,3,376,*,44.29,870,1427
67,000,NA,320,019,NA,1,185, ,6.75,2829,4782
67,000,NA,320,019,NA,2,1238, ,45.2,2829,4782
67,000,NA,320,019,NA,3,1316,*,48.05,2829,4782
67,000,NA,320,020,NA,1,1152, ,48.38,2434,4186
67,000,NA,320,020,NA,2,1229,*,51.62,2434,4186
67,000,NA,320,021,NA,1,806,*,100,909,1656
67,000,NA,320,022,NA,1,1098, ,47.76,2343,3925
67,000,NA,320,022,NA,2,1201,*,52.24,2343,3925
67,000,NA,320,023,NA,1,463,*,100,540,954
67,000,NA,320,024,NA,1,2016,*,100,2308,4313
67,000,NA,320,025,NA,1,2230,*,100,2708,4902
67,000,NA,320,026,NA,1,1231,*,64.55,1960,3122
67,000,NA,320,026,NA,2,676, ,35.45,1960,3122
67,000,NA,320,027,NA,1,1013,*,51.32,2016,3292
67,000,NA,320,027,NA,2,961, ,48.68,2016,3292
67,000,NA,320,028,NA,1,730,*,100,833,1514
67,000,NA,320,029,NA,1,1032,*,46.22,2294,3962
67,000,NA,320,029,NA,2,920, ,41.2,2294,3962
67,000,NA,320,029,NA,3,281, ,12.58,2294,3962
67,000,NA,320,030,NA,1,522,*,39.13,1373,2233
67,000,NA,320,030,NA,2,288, ,21.59,1373,2233
67,000,NA,320,030,NA,3,68, ,5.1,1373,2233
67,000,NA,320,030,NA,4,398, ,29.84,1373,2233
67,000,NA,320,030,NA,5,58, ,4.35,1373,2233
67,000,NA,320,031,NA,1,921,*,59.5,1601,2713
67,000,NA,320,031,NA,2,627, ,40.5,1601,2713
67,000,NA,320,032,NA,1,1989,*,100,2343,4171
67,000,NA,320,033,NA,1,1045,*,68.75,1569,2667
67,000,NA,320,033,NA,2,475, ,31.25,1569,2667
67,000,NA,320,034,NA,1,829,*,69.96,1222,2098
67,000,NA,320,034,NA,2,356, ,30.04,1222,2098
67,000,NA,320,035,NA,1,1171,*,100,1459,2703
67,000,NA,320,036,NA,1,614,*,65.67,954,1655
67,000,NA,320,036,NA,2,321, ,34.33,954,1655
67,000,NA,320,037,NA,1,557,*,55.37,1033,1811
67,000,NA,320,037,NA,2,449, ,44.63,1033,1811
67,000,NA,320,038,NA,1,610,*,40.94,1514,2717
67,000,NA,320,038,NA,2,400, ,26.85,1514,2717
67,000,NA,320,038,NA,3,480, ,32.21,1514,2717
67,000,NA,320,039,NA,1,1720,*,100,2063,3639
67,000,NA,320,040,NA,1,1591,*,100,1826,4095
67,000,NA,320,041,NA,1,1179, ,37.49,3240,5434
67,000,NA,320,041,NA,2,1966,*,62.51,3240,5434
67,000,NA,320,042,NA,1,592, ,34.5,1785,3128
67,000,NA,320,042,NA,2,1124,*,65.5,1785,3128
67,000,NA,320,043,NA,1,1837,*,70.41,2657,4489
67,000,NA,320,043,NA,2,183, ,7.01,2657,4489
67,000,NA,320,043,NA,3,589, ,22.58,2657,4489
67,000,NA,320,044,NA,1,685, ,49.1,1443,2408
67,000,NA,320,044,NA,2,710,*,50.9,1443,2408
67,000,NA,320,045,NA,1,1523,*,68.98,2276,4070
67,000,NA,320,045,NA,2,685, ,31.02,2276,4070
67,000,NA,330,001,NA,1,393, ,44.81,908,1532
67,000,NA,330,001,NA,2,410,*,46.75,908,1532
67,000,NA,330,001,NA,3,74, ,8.44,908,1532
67,000,NA,330,003,NA,1,603,*,100,668,1361
67,000,NA,330,004,NA,1,866,*,100,1008,1820
67,000,NA,330,005,NA,1,1095,*,100,1248,2076
67,000,NA,330,006,NA,1,1033,*,100,1177,2087
67,000,NA,330,007,NA,1,1211,*,100,1338,2573
67,000,NA,330,008,NA,1,1117,*,66.73,1747,2971
67,000,NA,330,008,NA,2,557, ,33.27,1747,2971
67,000,NA,330,009,NA,1,723, ,44.03,1687,2766
67,000,NA,330,009,NA,2,919,*,55.97,1687,2766
67,000,NA,330,011,NA,1,1751,*,100,2116,3948
67,000,NA,330,013,NA,1,1093,*,53.82,2068,3353
67,000,NA,330,013,NA,2,194, ,9.55,2068,3353
67,000,NA,330,013,NA,3,744, ,36.63,2068,3353
67,000,NA,330,014,NA,1,862,*,100,1124,1999
67,000,NA,330,015,NA,1,1094,*,100,1230,2051
67,000,NA,330,016,NA,1,651,*,100,698,1145
67,000,NA,330,017,NA,1,1908,*,100,2071,3863
67,000,NA,330,018,NA,1,1255,*,100,1416,2563
67,000,NA,330,019,NA,1,810,*,64.59,1287,2041
67,000,NA,330,019,NA,2,444, ,35.41,1287,2041
67,000,NA,330,020,NA,1,900,*,100,1367,2417
67,000,NA,330,021,NA,1,1054,*,100,1182,2068
67,000,NA,330,022,NA,1,2014,*,100,2407,4234
67,000,NA,330,023,NA,1,1529,*,100,1824,3241
67,000,NA,330,024,NA,1,899,*,49.97,1833,3148
67,000,NA,330,024,NA,2,257, ,14.29,1833,3148
67,000,NA,330,024,NA,3,643, ,35.74,1833,3148
67,000,NA,330,025,NA,1,640,*,50.91,1286,2081
67,000,NA,330,025,NA,2,617, ,49.09,1286,2081
67,000,NA,330,026,NA,1,897, ,49.78,1838,3068
67,000,NA,330,026,NA,2,905,*,50.22,1838,3068
67,000,NA,330,027,NA,1,1417,*,100,1742,3058
67,000,NA,330,028,NA,1,2029,*,100,2465,4634
67,000,NA,330,029,NA,1,609,*,42.68,1462,2560
67,000,NA,330,029,NA,2,166, ,11.63,1462,2560
67,000,NA,330,029,NA,3,262, ,18.36,1462,2560
67,000,NA,330,029,NA,4,390, ,27.33,1462,2560
67,000,NA,330,030,NA,1,2413,*,100,2836,5323
67,000,NA,330,031,NA,1,693,*,100,782,1407
67,000,NA,330,032,NA,1,1688,*,56.42,3102,4823
67,000,NA,330,032,NA,2,1304, ,43.58,3102,4823
67,000,NA,330,033,NA,1,185, ,8.77,2165,3380
67,000,NA,330,033,NA,2,1030,*,48.82,2165,3380
67,000,NA,330,033,NA,3,895, ,42.42,2165,3380
67,000,NA,330,034,NA,1,1581,*,62.44,2617,4556
67,000,NA,330,034,NA,2,951, ,37.56,2617,4556
67,000,NA,330,035,NA,1,2117,*,100,2610,4788
67,000,NA,330,036,NA,1,454, ,44.55,1054,1634
67,000,NA,330,036,NA,2,565,*,55.45,1054,1634
67,000,NA,330,037,NA,1,755,*,67.29,1134,1678
67,000,NA,330,037,NA,2,367, ,32.71,1134,1678
67,000,NA,330,038,NA,1,915,*,100,1009,1590
67,000,NA,330,039,NA,1,496, ,38.75,1356,2325
67,000,NA,330,039,NA,2,784,*,61.25,1356,2325
67,000,NA,330,040,NA,1,1064, ,48.99,2236,3526
67,000,NA,330,040,NA,2,1108,*,51.01,2236,3526
67,000,NA,340,001,NA,1,399, ,23.01,1829,3197
67,000,NA,340,001,NA,2,875,*,50.46,1829,3197
67,000,NA,340,001,NA,3,460, ,26.53,1829,3197
67,000,NA,340,004,NA,1,818,*,100,1043,1787
67,000,NA,340,005,NA,1,391, ,30.01,1342,2250
67,000,NA,340,005,NA,2,912,*,69.99,1342,2250
67,000,NA,340,007,NA,1,733,*,74.34,1045,1840
67,000,NA,340,007,NA,2,253, ,25.66,1045,1840
67,000,NA,340,008,NA,1,103, ,8.12,1288,2083
67,000,NA,340,008,NA,2,644,*,50.79,1288,2083
67,000,NA,340,008,NA,3,521, ,41.09,1288,2083
67,000,NA,340,018,NA,1,1716,*,100,2054,3954
67,000,NA,340,019,NA,1,454, ,43.86,1061,1741
67,000,NA,340,019,NA,2,581,*,56.14,1061,1741
67,000,NA,340,020,NA,1,992, ,40.31,2575,4502
67,000,NA,340,020,NA,2,1469,*,59.69,2575,4502
67,000,NA,340,023,NA,1,1360,*,100,1577,2926
67,000,NA,340,024,NA,1,1886,*,100,2241,4300
67,000,NA,340,025,NA,1,866, ,48.95,1804,3221
67,000,NA,340,025,NA,2,903,*,51.05,1804,3221
67,000,NA,340,026,NA,1,2384,*,100,2785,5067
67,000,NA,340,032,NA,1,601,*,100,724,1316
67,000,NA,340,033,NA,1,227, ,24.78,940,1694
67,000,NA,340,033,NA,2,169, ,18.45,940,1694
67,000,NA,340,033,NA,3,520,*,56.77,940,1694
67,000,NA,340,038,NA,1,955, ,49.97,1959,3890
67,000,NA,340,038,NA,2,956,*,50.03,1959,3890
67,000,NA,340,039,NA,1,917,*,52.04,1818,2858
67,000,NA,340,039,NA,2,845, ,47.96,1818,2858
67,000,NA,340,040,NA,1,667, ,31.66,2208,4130
67,000,NA,340,040,NA,2,1440,*,68.34,2208,4130
67,000,NA,340,041,NA,1,650, ,39.83,1693,2751
67,000,NA,340,041,NA,2,982,*,60.17,1693,2751
67,000,NA,340,042,NA,1,1478,*,100,1815,3455
67,000,NA,340,043,NA,1,1629,*,100,1832,3397
67,000,NA,340,044,NA,1,941, ,44.39,2167,3574
67,000,NA,340,044,NA,2,1179,*,55.61,2167,3574
67,000,NA,340,045,NA,1,1619,*,100,1846,3212
67,000,NA,340,046,NA,1,1423,*,47.61,3031,4880
67,000,NA,340,046,NA,2,1402, ,46.91,3031,4880
67,000,NA,340,046,NA,3,164, ,5.49,3031,4880
67,000,NA,340,047,NA,1,723, ,32.98,2230,3648
67,000,NA,340,047,NA,2,1469,*,67.02,2230,3648
67,000,NA,340,048,NA,1,1254,*,50.1,2552,4495
67,000,NA,340,048,NA,2,1249, ,49.9,2552,4495
67,000,NA,340,049,NA,1,1350,*,100,1508,2805
67,000,NA,340,050,NA,1,959,*,75.16,1333,2489
67,000,NA,340,050,NA,2,317, ,24.84,1333,2489
67,000,NA,340,051,NA,1,770, ,41.89,1877,3837
67,000,NA,340,051,NA,2,1068,*,58.11,1877,3837
67,000,NA,340,052,NA,1,842, ,45.86,1887,3561
67,000,NA,340,052,NA,2,994,*,54.14,1887,3561
67,000,NA,340,053,NA,1,1539,*,63.13,2501,4315
67,000,NA,340,053,NA,2,899, ,36.87,2501,4315
67,000,NA,340,054,NA,1,233, ,17.51,1371,2381
67,000,NA,340,054,NA,2,1098,*,82.49,1371,2381
67,000,NA,340,055,NA,1,487, ,43.1,1202,2128
67,000,NA,340,055,NA,2,643,*,56.9,1202,2128
