公職類別,prvCode,cityCode,deptCode,liCode,縣市,鄉鎮市區,村里,抽籤號次,姓名,性別,參選年齡,推薦之政黨
村里長,10,017,020,014,基隆市,七堵區,瑪西里,1,陳美雲,女,56,無
村里長,10,017,020,015,基隆市,七堵區,友一里,1,蕭雪,女,69,無
村里長,10,017,020,015,基隆市,七堵區,友一里,2,陳春炎,男,69,無
村里長,10,017,020,015,基隆市,七堵區,友一里,3,高文仁,男,24,無
村里長,10,017,020,015,基隆市,七堵區,友一里,4,張百合,女,59,無
村里長,10,017,020,015,基隆市,七堵區,友一里,5,郭翠芬,女,44,無
村里長,10,017,020,016,基隆市,七堵區,友二里,1,蘇秋福,男,62,無
村里長,10,017,020,016,基隆市,七堵區,友二里,2,潘麗蘭,女,56,無
村里長,10,017,020,017,基隆市,七堵區,正明里,1,高崑繽,男,68,無
村里長,10,017,020,017,基隆市,七堵區,正明里,2,謝連堂,男,67,無
村里長,10,017,020,018,基隆市,七堵區,百福里,1,何孟翰,男,45,無
村里長,10,017,020,019,基隆市,七堵區,實踐里,1,黃禮智,男,51,無
村里長,10,017,020,019,基隆市,七堵區,實踐里,2,張曉玫,女,37,無
村里長,10,017,020,019,基隆市,七堵區,實踐里,3,林介佳,女,49,無
村里長,10,017,020,020,基隆市,七堵區,長安里,1,張聰龍,男,66,無
村里長,10,017,020,020,基隆市,七堵區,長安里,2,王傳隆,男,67,無
村里長,10,017,020,020,基隆市,七堵區,長安里,3,陳栓基,男,69,無
村里長,10,017,030,001,基隆市,暖暖區,八西里,1,蘇欽榮,男,66,無
村里長,10,017,030,001,基隆市,暖暖區,八西里,2,林明傳,男,59,無
村里長,10,017,030,002,基隆市,暖暖區,八堵里,1,詹周桐,男,66,無
村里長,10,017,030,002,基隆市,暖暖區,八堵里,2,蔡毓濱,男,62,無
村里長,10,017,030,003,基隆市,暖暖區,八南里,1,李湘蓮,女,60,無
村里長,10,017,030,003,基隆市,暖暖區,八南里,2,陳碧琴,女,63,無
村里長,10,017,030,004,基隆市,暖暖區,過港里,1,陳清池,男,73,無
村里長,10,017,030,004,基隆市,暖暖區,過港里,2,楊慎選,男,29,無
村里長,10,017,030,004,基隆市,暖暖區,過港里,3,鄧仁隆,男,67,無
村里長,10,017,030,005,基隆市,暖暖區,碇內里,1,林錦隆,男,73,無
村里長,10,017,030,006,基隆市,暖暖區,碇和里,1,林香,女,72,無
村里長,10,017,030,007,基隆市,暖暖區,暖同里,1,林明坤,男,60,無
村里長,10,017,030,007,基隆市,暖暖區,暖同里,2,李傳河,男,64,無
村里長,10,017,030,008,基隆市,暖暖區,暖暖里,1,陳建興,男,67,無
村里長,10,017,030,008,基隆市,暖暖區,暖暖里,2,毛建宇,男,43,中國國民黨
村里長,10,017,030,009,基隆市,暖暖區,暖東里,1,林嘉萬,男,63,無
村里長,10,017,030,009,基隆市,暖暖區,暖東里,2,林淑娟,女,48,無
村里長,10,017,030,010,基隆市,暖暖區,暖西里,1,王奕荃,男,61,無
村里長,10,017,030,010,基隆市,暖暖區,暖西里,2,詹凱傑,男,35,無
村里長,10,017,030,010,基隆市,暖暖區,暖西里,3,徐德忠,男,63,無
村里長,10,017,030,011,基隆市,暖暖區,八中里,1,林浩隆,男,62,無
村里長,10,017,030,011,基隆市,暖暖區,八中里,2,陳美霞,女,58,無
村里長,10,017,030,011,基隆市,暖暖區,八中里,3,俞偉明,男,59,無
村里長,10,017,030,011,基隆市,暖暖區,八中里,4,倪建川,男,56,無
村里長,10,017,030,012,基隆市,暖暖區,碇安里,1,余冠龍,男,56,無
村里長,10,017,030,013,基隆市,暖暖區,碇祥里,1,錢瑋,男,25,無
村里長,10,017,030,013,基隆市,暖暖區,碇祥里,2,馮瑞枝,女,63,無
村里長,10,017,040,001,基隆市,仁愛區,林泉里,1,門采誼,女,56,無
村里長,10,017,040,001,基隆市,仁愛區,林泉里,2,駱俊雄,男,55,無
村里長,10,017,040,002,基隆市,仁愛區,花崗里,1,姜永國,男,59,無
村里長,10,017,040,003,基隆市,仁愛區,虹橋里,1,李碧霞,女,77,無
村里長,10,017,040,004,基隆市,仁愛區,水錦里,1,王齊國,男,52,無
村里長,10,017,040,004,基隆市,仁愛區,水錦里,2,林國星,男,70,無
村里長,10,017,040,004,基隆市,仁愛區,水錦里,3,余羿廷,男,50,無
村里長,10,017,040,004,基隆市,仁愛區,水錦里,4,孫立君,女,47,無
村里長,10,017,040,005,基隆市,仁愛區,智仁里,1,陳曾燕,女,64,無
村里長,10,017,040,005,基隆市,仁愛區,智仁里,2,彭秀英,女,55,無
村里長,10,017,040,005,基隆市,仁愛區,智仁里,3,林志堅,男,75,中國國民黨
村里長,10,017,040,006,基隆市,仁愛區,和明里,1,陳建平,男,76,無
村里長,10,017,040,007,基隆市,仁愛區,忠勇里,1,林羅清梅,女,67,無
村里長,10,017,040,008,基隆市,仁愛區,玉田里,1,闕美玉,女,71,中國國民黨
村里長,10,017,040,008,基隆市,仁愛區,玉田里,2,李許同,男,52,無
村里長,10,017,040,009,基隆市,仁愛區,仁德里,1,游茗任,男,61,無
村里長,10,017,040,009,基隆市,仁愛區,仁德里,2,王朝成,男,74,無
村里長,10,017,040,009,基隆市,仁愛區,仁德里,3,熊素蘭,女,71,無
村里長,10,017,040,010,基隆市,仁愛區,博愛里,1,邱三元,男,75,無
村里長,10,017,040,010,基隆市,仁愛區,博愛里,2,陳誠修,男,64,無
村里長,10,017,040,010,基隆市,仁愛區,博愛里,3,許家睿,男,25,無
村里長,10,017,040,011,基隆市,仁愛區,福仁里,1,林木火,男,72,無
村里長,10,017,040,012,基隆市,仁愛區,誠仁里,1,洪棟全,男,64,無
村里長,10,017,040,013,基隆市,仁愛區,吉仁里,1,林振宗,男,68,民主進步黨
村里長,10,017,040,013,基隆市,仁愛區,吉仁里,2,李建德,男,64,無
村里長,10,017,040,013,基隆市,仁愛區,吉仁里,3,劉世垚,男,52,無
村里長,10,017,040,014,基隆市,仁愛區,育仁里,1,蔡秋雲,女,56,無
村里長,10,017,040,014,基隆市,仁愛區,育仁里,2,藍正信,男,55,無
村里長,10,017,040,015,基隆市,仁愛區,英仁里,1,羅景安,男,52,無
村里長,10,017,040,015,基隆市,仁愛區,英仁里,2,余世進,男,59,無
村里長,10,017,040,015,基隆市,仁愛區,英仁里,3,謝易成,男,35,無
村里長,10,017,040,016,基隆市,仁愛區,龍門里,1,李炳勳,男,54,無
村里長,10,017,040,016,基隆市,仁愛區,龍門里,2,林宗益,男,67,無
村里長,10,017,040,017,基隆市,仁愛區,德厚里,1,莊育超,男,45,無
村里長,10,017,040,017,基隆市,仁愛區,德厚里,2,林金旺,男,72,中國國民黨
村里長,10,017,040,018,基隆市,仁愛區,曲水里,1,徐鄭麗鳳,女,67,無
村里長,10,017,040,019,基隆市,仁愛區,崇文里,1,陳明楷,男,46,無
村里長,10,017,040,019,基隆市,仁愛區,崇文里,2,何永吉,男,80,無
村里長,10,017,040,020,基隆市,仁愛區,文安里,1,李隆進,男,68,無
村里長,10,017,040,021,基隆市,仁愛區,兆連里,1,潘國龍,男,55,中國國民黨
村里長,10,017,040,022,基隆市,仁愛區,獅球里,1,林錦榮,男,76,無
村里長,10,017,040,023,基隆市,仁愛區,書院里,1,林文肯,男,55,中國國民黨
村里長,10,017,040,023,基隆市,仁愛區,書院里,2,許睿雅,男,56,無
村里長,10,017,040,024,基隆市,仁愛區,朝棟里,1,李光健,男,71,無
村里長,10,017,040,024,基隆市,仁愛區,朝棟里,2,曹秀蘭,女,59,無
村里長,10,017,040,025,基隆市,仁愛區,明德里,1,藍諺廷,男,32,無
村里長,10,017,040,025,基隆市,仁愛區,明德里,2,許文杰,男,66,無
村里長,10,017,040,026,基隆市,仁愛區,同風里,1,吳振宏,男,50,無
村里長,10,017,040,026,基隆市,仁愛區,同風里,2,戴學禮,男,67,無
村里長,10,017,040,026,基隆市,仁愛區,同風里,3,楊春生,男,62,無
村里長,10,017,040,027,基隆市,仁愛區,文昌里,1,王明清,男,64,無
村里長,10,017,040,028,基隆市,仁愛區,新店里,1,陳祐益,男,69,無
村里長,10,017,040,029,基隆市,仁愛區,光華里,1,陳世豐,男,56,無
村里長,10,017,050,001,基隆市,中山區,新建里,1,林韋瀚,男,23,無
村里長,10,017,050,001,基隆市,中山區,新建里,2,高瑞堂,男,69,無
村里長,10,017,050,002,基隆市,中山區,安民里,1,羅聰德,男,70,無
村里長,10,017,050,002,基隆市,中山區,安民里,2,王玉慧,女,59,無
村里長,10,017,050,003,基隆市,中山區,安平里,1,楊榮豐,男,75,無
村里長,10,017,050,004,基隆市,中山區,中山里,1,羅予廷,女,42,無
村里長,10,017,050,005,基隆市,中山區,民治里,1,鄭秀欽,女,59,無
村里長,10,017,050,005,基隆市,中山區,民治里,2,黃國偉,男,34,無
村里長,10,017,050,005,基隆市,中山區,民治里,3,劉淑枝,女,59,無
村里長,10,017,050,006,基隆市,中山區,中興里,1,李進發,男,64,無
村里長,10,017,050,007,基隆市,中山區,仁正里,1,陳建維,男,32,無
村里長,10,017,050,007,基隆市,中山區,仁正里,2,陳炳楠,男,66,無
村里長,10,017,050,008,基隆市,中山區,健民里,1,劉健鑑,男,61,無
村里長,10,017,050,008,基隆市,中山區,健民里,2,郭正勇,男,61,無
村里長,10,017,050,009,基隆市,中山區,通化里,1,徐麗玲,女,59,無
村里長,10,017,050,010,基隆市,中山區,居仁里,1,洪文慶,男,53,無
村里長,10,017,050,010,基隆市,中山區,居仁里,2,莊冠琳,女,43,無
村里長,10,017,050,010,基隆市,中山區,居仁里,3,楊冠妤,女,30,親民黨
村里長,10,017,050,010,基隆市,中山區,居仁里,4,劉嘉慶,男,61,無
村里長,10,017,050,011,基隆市,中山區,通明里,1,蕭財源,男,61,無
村里長,10,017,050,011,基隆市,中山區,通明里,2,陳仁傑,男,58,無
村里長,10,017,050,011,基隆市,中山區,通明里,3,蘇祐平,男,51,無
村里長,10,017,050,012,基隆市,中山區,協和里,1,賴鼎錩,男,38,無
村里長,10,017,050,012,基隆市,中山區,協和里,2,童翊娟,女,30,中國國民黨
村里長,10,017,050,012,基隆市,中山區,協和里,3,張中信,男,61,民主進步黨
村里長,10,017,050,013,基隆市,中山區,文化里,1,林其明,男,61,無
村里長,10,017,050,013,基隆市,中山區,文化里,2,李麗真,女,66,無
村里長,10,017,050,013,基隆市,中山區,文化里,3,潘誼樺,女,60,無
村里長,10,017,050,014,基隆市,中山區,仙洞里,1,何銘松,男,74,無
村里長,10,017,050,015,基隆市,中山區,太白里,1,周儀全,男,64,無
村里長,10,017,050,015,基隆市,中山區,太白里,2,鄭吉雄,男,56,無
村里長,10,017,050,016,基隆市,中山區,西榮里,1,郭朝鐘,男,74,無
村里長,10,017,050,016,基隆市,中山區,西榮里,2,許美玉,女,68,無
村里長,10,017,050,017,基隆市,中山區,西華里,1,陳柏豪,男,59,無
村里長,10,017,050,018,基隆市,中山區,西定里,1,陳福枝,男,73,無
村里長,10,017,050,018,基隆市,中山區,西定里,2,謝萬利,男,67,無
村里長,10,017,050,019,基隆市,中山區,西康里,1,張繼志,男,56,無
村里長,10,017,050,019,基隆市,中山區,西康里,2,潘泰榮,男,48,中國國民黨
村里長,10,017,050,020,基隆市,中山區,德和里,1,曾聖為,男,37,無
村里長,10,017,050,020,基隆市,中山區,德和里,2,尤佳惠,女,46,無
村里長,10,017,050,020,基隆市,中山區,德和里,3,李文圭,男,52,無
村里長,10,017,050,020,基隆市,中山區,德和里,4,范振鈿,男,35,無
村里長,10,017,050,021,基隆市,中山區,中和里,1,蘇彩雪,女,56,無
村里長,10,017,050,022,基隆市,中山區,德安里,1,卓憶如,女,37,無
村里長,10,017,050,022,基隆市,中山區,德安里,2,謝銘傳,男,63,無
村里長,10,017,050,023,基隆市,中山區,和平里,1,邱愉茹,女,51,人民民主黨
村里長,10,017,050,023,基隆市,中山區,和平里,2,張和妹,女,69,無
村里長,10,017,050,024,基隆市,中山區,和慶里,1,陳雅琪,女,51,中國國民黨
村里長,10,017,050,024,基隆市,中山區,和慶里,2,陳嘉和,男,53,無
村里長,10,017,050,024,基隆市,中山區,和慶里,3,李詹淇,男,63,無
村里長,10,017,060,001,基隆市,安樂區,西川里,1,王忠誠,男,68,無
村里長,10,017,060,001,基隆市,安樂區,西川里,2,姚兆孝,男,50,無
村里長,10,017,060,002,基隆市,安樂區,定國里,1,徐寅禹,男,32,無
村里長,10,017,060,002,基隆市,安樂區,定國里,2,石北海,男,70,無
村里長,10,017,060,003,基隆市,安樂區,新西里,1,黃世榮,男,62,無
村里長,10,017,060,003,基隆市,安樂區,新西里,2,林淑等,女,55,無
村里長,10,017,060,004,基隆市,安樂區,定邦里,1,林惠蓮,女,62,無
村里長,10,017,060,005,基隆市,安樂區,慈仁里,1,陳禮信,男,62,無
村里長,10,017,060,005,基隆市,安樂區,慈仁里,2,鄭光輝,男,67,無
村里長,10,017,060,006,基隆市,安樂區,干城里,1,俞秀真,女,61,中國國民黨
村里長,10,017,060,007,基隆市,安樂區,永康里,1,陳銘坤,男,65,無
村里長,10,017,060,007,基隆市,安樂區,永康里,2,余素雲,女,69,無
村里長,10,017,060,008,基隆市,安樂區,嘉仁里,1,王貴美,女,65,無
村里長,10,017,060,009,基隆市,安樂區,安和里,1,童意鵬,男,55,無
村里長,10,017,060,009,基隆市,安樂區,安和里,2,許書豪,男,26,無
村里長,10,017,060,010,基隆市,安樂區,樂一里,1,楊德成,男,60,無
村里長,10,017,060,011,基隆市,安樂區,外寮里,1,吳芊汝,女,66,無
村里長,10,017,060,011,基隆市,安樂區,外寮里,2,顏厚廣,男,60,無
村里長,10,017,060,012,基隆市,安樂區,中崙里,1,王若婕,女,38,無
村里長,10,017,060,012,基隆市,安樂區,中崙里,2,李源林,男,59,無
村里長,10,017,060,013,基隆市,安樂區,內寮里,1,嚴福神,男,61,無
村里長,10,017,060,013,基隆市,安樂區,內寮里,2,陳玉慧,女,62,無
村里長,10,017,060,014,基隆市,安樂區,新崙里,1,林金龍,男,66,無
村里長,10,017,060,015,基隆市,安樂區,三民里,1,李貞儀,女,57,無
村里長,10,017,060,015,基隆市,安樂區,三民里,2,簡義雄,男,46,無
村里長,10,017,060,016,基隆市,安樂區,四維里,1,黃雅玲,女,54,無
村里長,10,017,060,016,基隆市,安樂區,四維里,2,陳仕效,男,43,無
村里長,10,017,060,017,基隆市,安樂區,五福里,1,舒瑞利,男,67,無
村里長,10,017,060,018,基隆市,安樂區,六合里,1,潘德發,男,58,無
村里長,10,017,060,019,基隆市,安樂區,七賢里,1,許美珠,女,66,無
村里長,10,017,060,019,基隆市,安樂區,七賢里,2,鍾尚倫,男,40,無
村里長,10,017,060,019,基隆市,安樂區,七賢里,3,陳德和,男,64,無
村里長,10,017,060,019,基隆市,安樂區,七賢里,4,許連圳,男,53,無
村里長,10,017,060,020,基隆市,安樂區,鶯歌里,1,王俊琳,男,45,無
村里長,10,017,060,020,基隆市,安樂區,鶯歌里,2,邱美足,女,62,無
村里長,10,017,060,021,基隆市,安樂區,武崙里,1,李文財,男,51,無
村里長,10,017,060,022,基隆市,安樂區,長樂里,1,張德發,男,65,無
村里長,10,017,060,023,基隆市,安樂區,興寮里,1,黃書筠,女,42,無
村里長,10,017,060,023,基隆市,安樂區,興寮里,2,林容如,女,53,無
村里長,10,017,060,024,基隆市,安樂區,鶯安里,1,劉大維,男,66,無
村里長,10,017,060,024,基隆市,安樂區,鶯安里,2,王曉菁,女,50,無
村里長,10,017,060,024,基隆市,安樂區,鶯安里,3,陳登財,男,65,中國國民黨
村里長,10,017,060,025,基隆市,安樂區,壯觀里,1,陳威竹,男,46,無
村里長,10,017,060,025,基隆市,安樂區,壯觀里,2,王夏蘭,女,60,無
村里長,10,017,070,001,基隆市,信義區,仁壽里,1,林東寳,男,67,無
村里長,10,017,070,001,基隆市,信義區,仁壽里,2,張富凱,男,33,無
村里長,10,017,070,001,基隆市,信義區,仁壽里,3,曹呈祥,男,34,無
村里長,10,017,070,002,基隆市,信義區,仁義里,1,王柏力,男,61,中國國民黨
村里長,10,017,070,003,基隆市,信義區,義昭里,1,童冠睿,男,45,無
村里長,10,017,070,004,基隆市,信義區,義幸里,1,李王環,女,64,無
村里長,10,017,070,005,基隆市,信義區,義民里,1,李程祥,男,60,無
村里長,10,017,070,005,基隆市,信義區,義民里,2,連轉旺,男,60,無
村里長,10,017,070,006,基隆市,信義區,義和里,1,蔡麗月,女,67,民主進步黨
村里長,10,017,070,007,基隆市,信義區,智慧里,1,蔡美玉,女,72,無
村里長,10,017,070,008,基隆市,信義區,智誠里,1,何希華,男,60,無
村里長,10,017,070,009,基隆市,信義區,禮儀里,1,蔡念辰,男,33,無
村里長,10,017,070,009,基隆市,信義區,禮儀里,2,郭金德,男,63,中國國民黨
村里長,10,017,070,010,基隆市,信義區,禮東里,1,賴興泉,男,64,中國國民黨
村里長,10,017,070,011,基隆市,信義區,信綠里,1,吳銘達,男,71,無
村里長,10,017,070,011,基隆市,信義區,信綠里,2,苗志文,男,54,無
村里長,10,017,070,012,基隆市,信義區,東光里,1,陳裕燦,男,64,無
村里長,10,017,070,012,基隆市,信義區,東光里,2,李偉華,男,49,無
村里長,10,017,070,013,基隆市,信義區,東明里,1,賴賢義,男,68,無
村里長,10,017,070,013,基隆市,信義區,東明里,2,翁誠鍾,男,45,無
村里長,10,017,070,014,基隆市,信義區,東安里,1,林睿騰,男,40,中國國民黨
村里長,10,017,070,015,基隆市,信義區,孝岡里,1,吳石金,男,48,無
村里長,10,017,070,016,基隆市,信義區,東信里,1,薛朝富,男,69,無
村里長,10,017,070,016,基隆市,信義區,東信里,2,賴姵綺,女,58,無
村里長,10,017,070,017,基隆市,信義區,孝深里,1,何卿真,女,63,無
村里長,10,017,070,017,基隆市,信義區,孝深里,2,郭姵萱,女,27,無
村里長,10,017,070,017,基隆市,信義區,孝深里,3,何國鍊,男,57,無
村里長,10,017,070,018,基隆市,信義區,孝賢里,1,莊琬琳,女,48,中國國民黨
村里長,10,017,070,019,基隆市,信義區,孝德里,1,朱志偉,男,43,無
村里長,10,017,070,020,基隆市,信義區,孝忠里,1,何佳俊,男,41,無
村里長,10,017,070,020,基隆市,信義區,孝忠里,2,林崇道,男,31,中國國民黨
村里長,10,018,010,001,新竹市,東區南,門里,1,沈雄輝,男,82,無
村里長,10,018,010,002,新竹市,東區福,德里,1,陳嘉福,男,54,無
村里長,10,018,010,003,新竹市,東區南,市里,1,陳承克,男,57,無
村里長,10,018,010,003,新竹市,東區南,市里,2,陳建樹,男,62,無
村里長,10,018,010,003,新竹市,東區南,市里,3,石添益,男,59,無
村里長,10,018,010,004,新竹市,東區關,帝里,1,李文桂,男,64,無
村里長,10,018,010,005,新竹市,東區東,門里,1,蘇竹勝,男,73,無
村里長,10,018,010,005,新竹市,東區東,門里,2,廖建福,男,75,無
村里長,10,018,010,006,新竹市,東區榮,光里,1,張雲錦,男,65,無
村里長,10,018,010,007,新竹市,東區成,功里,1,林俊縢,男,52,無
村里長,10,018,010,008,新竹市,東區下,竹里,1,鄭勁譹,男,46,無
村里長,10,018,010,008,新竹市,東區下,竹里,2,徐信芳,男,74,中國國民黨
村里長,10,018,010,008,新竹市,東區下,竹里,3,范振勇,男,63,無
村里長,10,018,010,009,新竹市,東區竹,蓮里,1,鄭陳秀芳,女,72,無
村里長,10,018,010,009,新竹市,東區竹,蓮里,2,何百泉,男,53,無
村里長,10,018,010,010,新竹市,東區寺,前里,1,曾耀澂,男,48,無
村里長,10,018,010,010,新竹市,東區寺,前里,2,鄭錦章,男,75,無
村里長,10,018,010,011,新竹市,東區育,賢里,1,朱鴻銘,男,60,無
村里長,10,018,010,011,新竹市,東區育,賢里,2,李文正,男,50,無
村里長,10,018,010,012,新竹市,東區中,正里,1,戴金河,男,70,無
村里長,10,018,010,012,新竹市,東區中,正里,2,楊貴方,男,74,無
村里長,10,018,010,013,新竹市,東區公,園里,1,劉威儀,男,56,無
村里長,10,018,010,013,新竹市,東區公,園里,2,林季蓉,女,33,無
村里長,10,018,010,013,新竹市,東區公,園里,3,陳謙德,男,55,無
村里長,10,018,010,013,新竹市,東區公,園里,4,李政翰,男,47,無
村里長,10,018,010,014,新竹市,東區頂,竹里,1,陳煥勝,男,71,無
村里長,10,018,010,014,新竹市,東區頂,竹里,2,黃美雲,女,58,無
村里長,10,018,010,015,新竹市,東區南,大里,1,田輝煌,男,41,無
村里長,10,018,010,015,新竹市,東區南,大里,2,徐炳生,男,64,無
村里長,10,018,010,015,新竹市,東區南,大里,3,姜義水,男,69,無
村里長,10,018,010,015,新竹市,東區南,大里,4,張清淇,男,70,無
村里長,10,018,010,016,新竹市,東區振,興里,1,呂賢輝,男,67,無
村里長,10,018,010,017,新竹市,東區親,仁里,1,李臺生,男,69,中國國民黨
村里長,10,018,010,017,新竹市,東區親,仁里,2,潘振玉,女,55,無
村里長,10,018,010,018,新竹市,東區文,華里,1,盧朝圓,男,63,無
村里長,10,018,010,018,新竹市,東區文,華里,2,張金滄,男,52,無
村里長,10,018,010,019,新竹市,東區復,中里,1,王峯清,男,76,中國國民黨
村里長,10,018,010,020,新竹市,東區三,民里,1,范姜財,男,72,無
村里長,10,018,010,020,新竹市,東區三,民里,2,黃承澤,男,47,無
村里長,10,018,010,021,新竹市,東區東,園里,1,張麗芬,女,60,無
村里長,10,018,010,022,新竹市,東區東,勢里,1,吳澤宗,男,67,無
村里長,10,018,010,022,新竹市,東區東,勢里,2,徐瑞振,男,57,無
村里長,10,018,010,022,新竹市,東區東,勢里,3,周彥甫,男,47,無
村里長,10,018,010,023,新竹市,東區光,復里,1,郭祐麟,男,62,無
村里長,10,018,010,023,新竹市,東區光,復里,2,吳建銘,男,66,無
村里長,10,018,010,023,新竹市,東區光,復里,3,陳駿翔,男,35,無
村里長,10,018,010,024,新竹市,東區豐,功里,1,翁秀瓊,女,68,中國國民黨
村里長,10,018,010,025,新竹市,東區武,功里,1,陳海鋒,男,62,中國國民黨
村里長,10,018,010,026,新竹市,東區綠,水里,1,黃千芳,女,48,無
村里長,10,018,010,027,新竹市,東區東,山里,1,李國鈿,男,60,無
村里長,10,018,010,027,新竹市,東區東,山里,2,徐賢妹,女,63,無
村里長,10,018,010,027,新竹市,東區東,山里,3,孫鏗信,男,59,中國國民黨
村里長,10,018,010,028,新竹市,東區光,鎮里,1,莊金清,男,72,無
村里長,10,018,010,029,新竹市,東區新,興里,1,沈威志,男,44,無
村里長,10,018,010,029,新竹市,東區新,興里,2,張進明,男,53,無
村里長,10,018,010,030,新竹市,東區柴,橋里,1,黃桂蘭,女,64,無
村里長,10,018,010,030,新竹市,東區柴,橋里,2,李文福,男,70,無
村里長,10,018,010,031,新竹市,東區高,峰里,1,傅湘庭,女,37,無
村里長,10,018,010,031,新竹市,東區高,峰里,2,郭朋鑫,男,52,無
村里長,10,018,010,032,新竹市,東區仙,宮里,1,溫國文,男,52,無
村里長,10,018,010,032,新竹市,東區仙,宮里,2,張水源,男,82,無
村里長,10,018,010,032,新竹市,東區仙,宮里,3,陳蓮月,女,75,無
村里長,10,018,010,033,新竹市,東區光,明里,1,趙強,男,64,中國國民黨
村里長,10,018,010,035,新竹市,東區立,功里,1,郭天寶,男,61,中國國民黨
村里長,10,018,010,036,新竹市,東區軍,功里,1,潘柏璋,男,52,中國國民黨
村里長,10,018,010,037,新竹市,東區建,功里,1,邱漢奇,男,57,中國國民黨
村里長,10,018,010,038,新竹市,東區前,溪里,1,温文泰,男,60,無
村里長,10,018,010,039,新竹市,東區水,源里,1,曾翰揚,男,26,民主進步黨
村里長,10,018,010,040,新竹市,東區千,甲里,1,曾資強,男,57,無
村里長,10,018,010,041,新竹市,東區埔,頂里,1,何芝寧,女,25,無
村里長,10,018,010,041,新竹市,東區埔,頂里,2,彭江,男,71,無
村里長,10,018,010,042,新竹市,東區龍,山里,1,郝旭昶,男,49,台灣民眾黨
村里長,10,018,010,042,新竹市,東區龍,山里,2,陳宣孝,男,46,無
村里長,10,018,010,043,新竹市,東區新,莊里,1,蔡羽軒,女,47,無
村里長,10,018,010,043,新竹市,東區新,莊里,2,謝文烽,男,59,無
村里長,10,018,010,043,新竹市,東區新,莊里,3,盧秋永,男,54,無
村里長,10,018,010,044,新竹市,東區仙,水里,1,葉錢福,男,61,中國國民黨
村里長,10,018,010,044,新竹市,東區仙,水里,2,林美玉,女,48,無
村里長,10,018,010,045,新竹市,東區金,山里,1,饒彬義,男,54,無
村里長,10,018,010,045,新竹市,東區金,山里,2,吳慶杰,男,75,無
村里長,10,018,010,046,新竹市,東區關,東里,1,徐水蓮,女,57,無
村里長,10,018,010,047,新竹市,東區科,園里,1,徐梓修,男,52,中國國民黨
村里長,10,018,010,047,新竹市,東區科,園里,2,徐兆生,男,64,無
村里長,10,018,010,047,新竹市,東區科,園里,3,潘伶,女,63,中國國民黨
村里長,10,018,010,048,新竹市,東區建,華里,1,林宸玉,男,56,無
村里長,10,018,010,048,新竹市,東區建,華里,2,徐良芳,男,78,無
村里長,10,018,010,049,新竹市,東區新,光里,1,陳心嵐,女,45,無
村里長,10,018,010,049,新竹市,東區新,光里,2,張進謀,男,57,無
村里長,10,018,010,050,新竹市,東區復,興里,1,張浩燃,男,57,無
村里長,10,018,010,050,新竹市,東區復,興里,2,黃建廷,男,29,無
村里長,10,018,010,051,新竹市,東區錦,華里,1,林瓊菱,女,52,無
村里長,10,018,010,051,新竹市,東區錦,華里,2,黃玉卿,女,64,無
村里長,10,018,010,051,新竹市,東區錦,華里,3,王婕伃,女,24,無
村里長,10,018,010,051,新竹市,東區錦,華里,4,張啓仲,男,54,無
村里長,10,018,010,051,新竹市,東區錦,華里,5,廖淑君,女,46,無
村里長,10,018,010,052,新竹市,東區湖,濱里,1,陳牡丹,女,64,中國國民黨
村里長,10,018,010,052,新竹市,東區湖,濱里,2,呂連村,男,70,無
村里長,10,018,010,053,新竹市,東區明,湖里,1,林汶蓉,女,36,無
村里長,10,018,010,054,新竹市,東區關,新里,1,黃雅卿,女,46,無
村里長,10,018,020,001,新竹市,北區西,門里,1,曾再霖,男,61,無
村里長,10,018,020,002,新竹市,北區仁,德里,1,林正雄,男,57,無
村里長,10,018,020,002,新竹市,北區仁,德里,2,葉燕玲,女,61,無
村里長,10,018,020,002,新竹市,北區仁,德里,3,王文昌,男,57,無
村里長,10,018,020,003,新竹市,北區潛,園里,1,陳瑞麟,男,52,無
村里長,10,018,020,003,新竹市,北區潛,園里,2,柳宗義,男,56,中國國民黨
村里長,10,018,020,004,新竹市,北區中,央里,1,彭垂東,男,60,無
村里長,10,018,020,005,新竹市,北區崇,禮里,1,鄭陳淑貞,女,77,無
村里長,10,018,020,005,新竹市,北區崇,禮里,2,鄭瑞鉦,男,57,無
村里長,10,018,020,006,新竹市,北區石,坊里,1,彭陳玉真,女,66,無
村里長,10,018,020,007,新竹市,北區興,南里,1,楊賜濱,男,69,無
村里長,10,018,020,007,新竹市,北區興,南里,2,胡銘煌,男,53,無
村里長,10,018,020,008,新竹市,北區北,門里,1,鄭欽耀,男,76,無
村里長,10,018,020,008,新竹市,北區北,門里,2,林文烽,男,54,無
村里長,10,018,020,009,新竹市,北區中,興里,1,黃丞廷,男,50,無
村里長,10,018,020,010,新竹市,北區大,同里,1,楊長翰,男,58,無
村里長,10,018,020,010,新竹市,北區大,同里,2,韋宗賢,男,73,無
村里長,10,018,020,011,新竹市,北區中,山里,1,郭瑞誠,男,63,無
村里長,10,018,020,011,新竹市,北區中,山里,2,陳澤雯,男,65,無
村里長,10,018,020,012,新竹市,北區長,和里,1,楊金土,男,75,無
村里長,10,018,020,013,新竹市,北區新,民里,1,張金潔,男,71,無
村里長,10,018,020,014,新竹市,北區民,富里,1,沈朝旺,男,59,無
